img,camera_short_name,camera_long_name,counter,suspect,eye,height,width,areaDisc,saturationPixels,saturationLevel,scale,g,b,factor,M,P,C
N-TPC1074-R.jpg,TPC,Topcon,1074,0,R,1934,1956,44072,19227,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1075-L.jpg,TPC,Topcon,1075,0,L,1934,1956,48319,3806,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1076-R.jpg,TPC,Topcon,1076,0,R,1934,1956,44703,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1077-L.jpg,TPC,Topcon,1077,0,L,1934,1956,34160,68,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1078-R.jpg,TPC,Topcon,1078,0,R,1934,1956,49982,20956,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1079-L.jpg,TPC,Topcon,1079,0,L,1934,1956,40943,8923,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1080-R.jpg,TPC,Topcon,1080,0,R,1934,1956,31349,3804,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1081-R.jpg,TPC,Topcon,1081,0,R,1934,1956,63203,29756,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1082-R.jpg,TPC,Topcon,1082,0,R,1934,1956,63431,24008,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1083-R.jpg,TPC,Topcon,1083,0,R,1934,1956,47524,8168,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1084-L.jpg,TPC,Topcon,1084,0,L,1934,1956,35996,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1085-L.jpg,TPC,Topcon,1085,0,L,1934,1956,34493,13782,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1086-R.jpg,TPC,Topcon,1086,0,R,1934,1956,40372,246,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1087-R.jpg,TPC,Topcon,1087,0,R,1934,1956,44433,6793,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1088-R.jpg,TPC,Topcon,1088,0,R,1934,1956,33895,8275,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1089-R.jpg,TPC,Topcon,1089,0,R,1934,1956,45301,2,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1090-L.jpg,TPC,Topcon,1090,0,L,1934,1956,50846,16653,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1091-L.jpg,TPC,Topcon,1091,0,L,1934,1956,56718,23355,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1092-R.jpg,TPC,Topcon,1092,0,R,1934,1956,54932,11838,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1093-L.jpg,TPC,Topcon,1093,0,L,1934,1956,60155,10160,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1094-R.jpg,TPC,Topcon,1094,0,R,1934,1956,51965,25,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1095-L.jpg,TPC,Topcon,1095,0,L,1934,1956,40758,13072,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1096-R.jpg,TPC,Topcon,1096,0,R,1934,1956,42654,12043,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1097-L.jpg,TPC,Topcon,1097,0,L,1934,1956,52122,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1098-R.jpg,TPC,Topcon,1098,0,R,1934,1956,59550,742,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1099-R.jpg,TPC,Topcon,1099,0,R,1934,1956,42233,11034,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1100-L.jpg,TPC,Topcon,1100,0,L,1934,1956,50148,8864,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1101-R.jpg,TPC,Topcon,1101,0,R,1934,1956,38197,7033,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1102-R.jpg,TPC,Topcon,1102,0,R,1934,1956,53739,17288,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1103-R.jpg,TPC,Topcon,1103,0,R,1934,1956,42549,3841,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1104-L.jpg,TPC,Topcon,1104,0,L,1934,1956,37878,4323,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1105-L.jpg,TPC,Topcon,1105,0,L,1934,1956,40831,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1106-R.jpg,TPC,Topcon,1106,0,R,1934,1956,41656,263,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1107-L.jpg,TPC,Topcon,1107,0,L,1934,1956,25680,10916,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1108-R.jpg,TPC,Topcon,1108,0,R,1934,1956,36681,2347,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1109-L.jpg,TPC,Topcon,1109,0,L,1934,1956,43260,17798,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1110-R.jpg,TPC,Topcon,1110,0,R,1934,1956,51547,12661,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1111-R.jpg,TPC,Topcon,1111,0,R,1934,1956,33133,1,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1112-R.jpg,TPC,Topcon,1112,0,R,1934,1956,57366,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1113-L.jpg,TPC,Topcon,1113,0,L,1934,1956,51351,15325,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1114-R.jpg,TPC,Topcon,1114,0,R,1934,1956,46469,17436,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1115-L.jpg,TPC,Topcon,1115,0,L,1934,1956,40025,7827,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1116-R.jpg,TPC,Topcon,1116,0,R,1934,1956,36834,6364,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1117-R.jpg,TPC,Topcon,1117,0,R,1934,1956,43487,2058,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1118-R.jpg,TPC,Topcon,1118,0,R,1934,1956,33157,493,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1119-R.jpg,TPC,Topcon,1119,0,R,1934,1956,47057,3116,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1120-R.jpg,TPC,Topcon,1120,0,R,1934,1956,41849,403,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1121-R.jpg,TPC,Topcon,1121,0,R,1934,1956,50090,8692,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1122-L.jpg,TPC,Topcon,1122,0,L,1934,1956,40001,8108,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1123-R.jpg,TPC,Topcon,1123,0,R,1934,1956,43984,18032,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1124-R.jpg,TPC,Topcon,1124,0,R,1934,1956,39768,16418,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1125-R.jpg,TPC,Topcon,1125,0,R,1934,1956,41741,16636,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1126-L.jpg,TPC,Topcon,1126,0,L,1934,1956,43095,835,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1127-R.jpg,TPC,Topcon,1127,0,R,1934,1956,38539,99,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1128-L.jpg,TPC,Topcon,1128,0,L,1934,1956,57394,23059,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1129-R.jpg,TPC,Topcon,1129,0,R,1934,1956,60875,24687,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1130-L.jpg,TPC,Topcon,1130,0,L,1934,1956,40728,9862,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1131-R.jpg,TPC,Topcon,1131,0,R,1934,1956,38911,1013,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1132-L.jpg,TPC,Topcon,1132,0,L,1934,1956,41915,4900,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1133-R.jpg,TPC,Topcon,1133,0,R,1934,1956,36292,2695,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1134-L.jpg,TPC,Topcon,1134,0,L,1934,1956,56407,6468,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1135-L.jpg,TPC,Topcon,1135,0,L,1934,1956,49315,5146,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1136-R.jpg,TPC,Topcon,1136,0,R,1934,1956,54149,21698,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1137-R.jpg,TPC,Topcon,1137,0,R,1934,1956,43896,1795,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1138-L.jpg,TPC,Topcon,1138,0,L,1934,1956,35357,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1139-L.jpg,TPC,Topcon,1139,0,L,1934,1956,59971,20848,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1140-R.jpg,TPC,Topcon,1140,0,R,1934,1956,53548,17295,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1141-L.jpg,TPC,Topcon,1141,0,L,1934,1956,51103,9946,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1142-R.jpg,TPC,Topcon,1142,0,R,1934,1956,53107,17202,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1143-R.jpg,TPC,Topcon,1143,0,R,1934,1956,49576,12967,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1144-L.jpg,TPC,Topcon,1144,0,L,1934,1956,44746,3403,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1145-L.jpg,TPC,Topcon,1145,0,L,1934,1956,38304,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1146-R.jpg,TPC,Topcon,1146,0,R,1934,1956,50956,20092,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1147-L.jpg,TPC,Topcon,1147,0,L,1934,1956,47979,18522,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1148-L.jpg,TPC,Topcon,1148,0,L,1934,1956,51929,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1149-R.jpg,TPC,Topcon,1149,0,R,1934,1956,37325,14825,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1150-L.jpg,TPC,Topcon,1150,0,L,1934,1956,45321,15456,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1151-L.jpg,TPC,Topcon,1151,0,L,1934,1956,48769,18841,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1152-R.jpg,TPC,Topcon,1152,0,R,1934,1956,50724,13985,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1153-L.jpg,TPC,Topcon,1153,0,L,1934,1956,38384,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1154-R.jpg,TPC,Topcon,1154,0,R,1934,1956,41889,15439,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1155-L.jpg,TPC,Topcon,1155,0,L,1934,1956,40434,15465,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1156-R.jpg,TPC,Topcon,1156,0,R,1934,1956,59913,5,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1157-R.jpg,TPC,Topcon,1157,0,R,1934,1956,48397,945,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1158-L.jpg,TPC,Topcon,1158,0,L,1934,1956,46376,3125,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1159-L.jpg,TPC,Topcon,1159,0,L,1934,1956,48735,259,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1160-R.jpg,TPC,Topcon,1160,0,R,1934,1956,38673,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1161-R.jpg,TPC,Topcon,1161,0,R,1934,1956,47038,14926,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1162-R.jpg,TPC,Topcon,1162,0,R,1934,1956,38806,2772,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1163-L.jpg,TPC,Topcon,1163,0,L,1934,1956,34813,463,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1164-R.jpg,TPC,Topcon,1164,0,R,1934,1956,36572,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1165-R.jpg,TPC,Topcon,1165,0,R,1934,1956,44037,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1166-R.jpg,TPC,Topcon,1166,0,R,1934,1956,42529,5316,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1167-L.jpg,TPC,Topcon,1167,0,L,1934,1956,43032,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1168-L.jpg,TPC,Topcon,1168,0,L,1934,1956,49223,19681,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1169-L.jpg,TPC,Topcon,1169,0,L,1934,1956,38485,326,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1170-R.jpg,TPC,Topcon,1170,0,R,1934,1956,57769,22876,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1171-L.jpg,TPC,Topcon,1171,0,L,1934,1956,48650,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1172-R.jpg,TPC,Topcon,1172,0,R,1934,1956,39558,9602,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1173-R.jpg,TPC,Topcon,1173,0,R,1934,1956,56241,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1174-L.jpg,TPC,Topcon,1174,0,L,1934,1956,58516,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1175-R.jpg,TPC,Topcon,1175,0,R,1934,1956,54702,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1176-R.jpg,TPC,Topcon,1176,0,R,1934,1956,82195,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1177-R.jpg,TPC,Topcon,1177,0,R,1934,1956,32160,12821,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1178-L.jpg,TPC,Topcon,1178,0,L,1934,1956,38666,3104,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1179-R.jpg,TPC,Topcon,1179,0,R,1934,1956,68313,32309,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1180-R.jpg,TPC,Topcon,1180,0,R,1934,1956,31244,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1181-R.jpg,TPC,Topcon,1181,0,R,1934,1956,47345,106,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1182-L.jpg,TPC,Topcon,1182,0,L,1934,1956,47000,5407,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1183-R.jpg,TPC,Topcon,1183,0,R,1934,1956,50992,20277,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1184-L.jpg,TPC,Topcon,1184,0,L,1934,1956,44694,16993,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1185-R.jpg,TPC,Topcon,1185,0,R,1934,1956,60486,14547,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1186-R.jpg,TPC,Topcon,1186,0,R,1934,1956,68367,14003,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1187-R.jpg,TPC,Topcon,1187,0,R,1934,1956,52948,3457,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1188-L.jpg,TPC,Topcon,1188,0,L,1934,1956,54867,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1189-L.jpg,TPC,Topcon,1189,0,L,1934,1956,46424,4436,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1190-R.jpg,TPC,Topcon,1190,0,R,1934,1956,48469,9054,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1191-R.jpg,TPC,Topcon,1191,0,R,1934,1956,49596,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1192-L.jpg,TPC,Topcon,1192,0,L,1934,1956,54683,4659,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1193-R.jpg,TPC,Topcon,1193,0,R,1934,1956,48163,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1194-R.jpg,TPC,Topcon,1194,0,R,1934,1956,61395,18947,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1195-R.jpg,TPC,Topcon,1195,0,R,1934,1956,25866,42,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1196-L.jpg,TPC,Topcon,1196,0,L,1934,1956,26163,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1197-R.jpg,TPC,Topcon,1197,0,R,1934,1956,29075,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1198-R.jpg,TPC,Topcon,1198,0,R,1934,1956,40150,8159,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1199-R.jpg,TPC,Topcon,1199,0,R,1934,1956,54466,8884,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1200-L.jpg,TPC,Topcon,1200,0,L,1934,1956,39863,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1201-R.jpg,TPC,Topcon,1201,0,R,1934,1956,45034,6433,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1202-L.jpg,TPC,Topcon,1202,0,L,1934,1956,53442,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1203-R.jpg,TPC,Topcon,1203,0,R,1934,1956,38588,1814,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1204-L.jpg,TPC,Topcon,1204,0,L,1934,1956,32575,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1205-R.jpg,TPC,Topcon,1205,0,R,1934,1956,30076,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1206-R.jpg,TPC,Topcon,1206,0,R,1934,1956,29852,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1207-L.jpg,TPC,Topcon,1207,0,L,1934,1956,31175,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1208-R.jpg,TPC,Topcon,1208,0,R,1934,1956,47439,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1209-R.jpg,TPC,Topcon,1209,0,R,1934,1956,40350,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1210-L.jpg,TPC,Topcon,1210,0,L,1934,1956,46867,6746,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1211-R.jpg,TPC,Topcon,1211,0,R,1934,1956,45434,9546,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1212-R.jpg,TPC,Topcon,1212,0,R,1934,1956,48983,10238,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1213-L.jpg,TPC,Topcon,1213,0,L,1934,1956,43296,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1214-L.jpg,TPC,Topcon,1214,0,L,1934,1956,30550,8991,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1215-R.jpg,TPC,Topcon,1215,0,R,1934,1956,47025,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1216-L.jpg,TPC,Topcon,1216,0,L,1934,1956,42276,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1217-R.jpg,TPC,Topcon,1217,0,R,1934,1956,48633,952,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1218-L.jpg,TPC,Topcon,1218,0,L,1934,1956,37460,395,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1219-L.jpg,TPC,Topcon,1219,0,L,1934,1956,38725,4160,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1220-R.jpg,TPC,Topcon,1220,0,R,1934,1956,29637,3477,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1221-L.jpg,TPC,Topcon,1221,0,L,1934,1956,44859,7675,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1222-R.jpg,TPC,Topcon,1222,0,R,1934,1956,45859,11967,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1223-R.jpg,TPC,Topcon,1223,0,R,1934,1956,52755,1,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1224-R.jpg,TPC,Topcon,1224,0,R,1934,1956,41563,16705,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1225-L.jpg,TPC,Topcon,1225,0,L,1934,1956,30740,2341,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1226-R.jpg,TPC,Topcon,1226,0,R,1934,1956,54430,22008,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1227-L.jpg,TPC,Topcon,1227,0,L,1934,1956,49795,20460,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1228-R.jpg,TPC,Topcon,1228,0,R,1934,1956,33400,10987,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1229-R.jpg,TPC,Topcon,1229,0,R,1934,1956,32434,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1230-R.jpg,TPC,Topcon,1230,0,R,1934,1956,44581,11954,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1231-R.jpg,TPC,Topcon,1231,0,R,1934,1956,45124,15835,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1232-R.jpg,TPC,Topcon,1232,0,R,1934,1956,43124,4261,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1233-L.jpg,TPC,Topcon,1233,0,L,1934,1956,46404,4673,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1234-L.jpg,TPC,Topcon,1234,0,L,1934,1956,47789,5,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1235-R.jpg,TPC,Topcon,1235,0,R,1934,1956,58089,15162,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1236-R.jpg,TPC,Topcon,1236,0,R,1934,1956,48217,3,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1237-R.jpg,TPC,Topcon,1237,0,R,1934,1956,56859,5266,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1238-L.jpg,TPC,Topcon,1238,0,L,1934,1956,55679,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1239-R.jpg,TPC,Topcon,1239,0,R,1934,1956,48517,12247,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1240-R.jpg,TPC,Topcon,1240,0,R,1934,1956,41465,12624,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1241-L.jpg,TPC,Topcon,1241,0,L,1934,1956,40628,11274,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1242-R.jpg,TPC,Topcon,1242,0,R,1934,1956,41399,1284,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1243-L.jpg,TPC,Topcon,1243,0,L,1934,1956,40344,51,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1244-L.jpg,TPC,Topcon,1244,0,L,1934,1956,31517,1836,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1245-L.jpg,TPC,Topcon,1245,0,L,1934,1956,49174,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1246-R.jpg,TPC,Topcon,1246,0,R,1934,1956,38337,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1247-R.jpg,TPC,Topcon,1247,0,R,1934,1956,39446,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1248-R.jpg,TPC,Topcon,1248,0,R,1934,1956,32716,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1249-L.jpg,TPC,Topcon,1249,0,L,1934,1956,38588,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1250-R.jpg,TPC,Topcon,1250,0,R,1934,1956,40792,1024,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1251-L.jpg,TPC,Topcon,1251,0,L,1934,1956,36854,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1252-L.jpg,TPC,Topcon,1252,0,L,1934,1956,60616,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1253-L.jpg,TPC,Topcon,1253,0,L,1934,1956,40233,7,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1254-L.jpg,TPC,Topcon,1254,0,L,1934,1956,52360,586,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1255-R.jpg,TPC,Topcon,1255,0,R,1934,1956,49853,16750,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1256-L.jpg,TPC,Topcon,1256,0,L,1934,1956,44834,13282,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1257-R.jpg,TPC,Topcon,1257,0,R,1934,1956,39632,34,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1258-L.jpg,TPC,Topcon,1258,0,L,1934,1956,34333,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1259-R.jpg,TPC,Topcon,1259,0,R,1934,1956,31537,6741,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1260-L.jpg,TPC,Topcon,1260,0,L,1934,1956,39555,5652,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1261-L.jpg,TPC,Topcon,1261,0,L,1934,1956,38000,3750,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1262-R.jpg,TPC,Topcon,1262,0,R,1934,1956,39911,8984,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1263-L.jpg,TPC,Topcon,1263,0,L,1934,1956,40111,13336,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1264-R.jpg,TPC,Topcon,1264,0,R,1934,1956,57317,14644,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1265-R.jpg,TPC,Topcon,1265,0,R,1934,1956,49527,6397,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1266-L.jpg,TPC,Topcon,1266,0,L,1934,1956,45985,8485,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1267-R.jpg,TPC,Topcon,1267,0,R,1934,1956,37900,9419,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1268-L.jpg,TPC,Topcon,1268,0,L,1934,1956,35224,8754,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1269-R.jpg,TPC,Topcon,1269,0,R,1934,1956,36985,14521,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1270-R.jpg,TPC,Topcon,1270,0,R,1934,1956,59396,17104,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1271-L.jpg,TPC,Topcon,1271,0,L,1934,1956,76505,19598,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1272-R.jpg,TPC,Topcon,1272,0,R,1934,1956,32756,2028,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1273-L.jpg,TPC,Topcon,1273,0,L,1934,1956,33910,3801,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1274-R.jpg,TPC,Topcon,1274,0,R,1934,1956,47213,16895,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1275-L.jpg,TPC,Topcon,1275,0,L,1934,1956,45845,13323,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1276-R.jpg,TPC,Topcon,1276,0,R,1934,1956,54099,13832,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1277-R.jpg,TPC,Topcon,1277,0,R,1934,1956,42382,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1278-L.jpg,TPC,Topcon,1278,0,L,1934,1956,41770,3477,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1279-R.jpg,TPC,Topcon,1279,0,R,1934,1956,39175,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1280-L.jpg,TPC,Topcon,1280,0,L,1934,1956,64052,19640,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1281-R.jpg,TPC,Topcon,1281,0,R,1934,1956,28530,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1282-L.jpg,TPC,Topcon,1282,0,L,1934,1956,30728,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1283-L.jpg,TPC,Topcon,1283,0,L,1934,1956,29862,119,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1284-R.jpg,TPC,Topcon,1284,0,R,1934,1956,40216,74,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1285-L.jpg,TPC,Topcon,1285,0,L,1934,1956,67616,8895,99,1081,1,1,0.9985,64.52,18,62.85
